language	iso_code	concept	global_id	local_id	asjp	cogid	tokens	notes
ITZAJ	itz	ear	1247	39	Sikin	4	S i k i n	
MOPAN	mop	ear	1247	39	Sikin	4	S i k i n	
MAYA_YUCATAN	yua	ear	1247	39	Sikin	4	S i k i n	
LACANDON	lac	ear	1247	39	Sikin	4	S i k i n	
HUASTEC	hva	eye	1248	40	wal	1	w a l	
CHICOMUCELTEC	cob	eye	1248	40	wal	1	w a l	
TOJOLABAL	toj	eye	1248	40	sat	2	s a t	
CHUJ	cnm	eye	1248	40	yol sat	2	y o l _ s a t	
MOCHO	mhc	eye	1248	40	Cet	8	C e t	
JACALTEC	jai	eye	1248	40	baq sat	2	b a q _ s a t	
QANJOBAL_SANTA_EULALIA	kjb	eye	1248	40	sat	2	s a t	
ACATECO_SAN_MIGUEL_ACATAN	knj	eye	1248	40	sat	2	s a t	
IXIL_CHAJUL	ixj	eye	1248	40	"b""aq"" wac"	3	"b"" a q"" _ w a c"	
AGUACATEC	agu	eye	1248	40	Ciwucu7	9	C i w u c u 7	
TECO_TECTITAN	ttc	eye	1248	40	wic	10	w i c	
MAM_NORTHERN	mam	eye	1248	40	"baq"" ky~wice"	11	"b a q"" _ ky~ w i c e"	
SIPAKAPENSE	qum	eye	1248	40	"b""aq"" waC"	3	"b"" a q"" _ w a C"	
SACAPULTECO_SACAPULAS_CENTRO	quv	eye	1248	40	"b""a7 waC"	3	"b"" a 7 _ w a C"	
CENTRAL_QUICHE	quc	eye	1248	40	"b""aq""oC"	3	"b"" a q"" o C"	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	eye	1248	40	"naq"" waC"	5	"n a q"" _ w a C"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	eye	1248	40	waC	4	w a C	
POQOMCHI_WESTERN	pob	eye	1248	40	"naq""waCis"	5	"n a q"" w a C i s"	
POCOMAM_EASTERN	poa	eye	1248	40	"naq"""	5	"n a q"""	also: waC
USPANTEKO	usp	eye	1248	40	"b""aq"" wiC"	3	"b"" a q"" _ w i C"	
EASTERN_KEKCHI_CAHABON	kek	eye	1248	40	"naq"" uh"	2	"n a q"" _ u h"	
ZINACANTAN_TZOTZIL	tzz	eye	1248	40	satil	2	s a t i l	also: yaSavo7
TZELTAL_BACHAJON	tzb	eye	1248	40	sit	6	s i t	
CHOL_TUMBALA	ctu	eye	1248	40	wut	6	w u t	
CHONTAL_TABASCO	chf	eye	1248	40	hut	12	h u t	
CHORTI	caa	eye	1248	40	"nak""iut"	7	"n a k"" i u t"	
ITZAJ	itz	eye	1248	40	iC	7	i C	
MOPAN	mop	eye	1248	40	"nek"" iC"	7	"n e k"" _ i C"	
MAYA_YUCATAN	yua	eye	1248	40	iC	7	i C	
LACANDON	lac	eye	1248	40	iC	2	i C	
HUASTEC	hva	nose	1221	41	8am	1	8 a m	
CHICOMUCELTEC	cob	nose	1221	41	sam	1	s a m	
TOJOLABAL	toj	nose	1221	41	ni7	2	n i 7	
CHUJ	cnm	nose	1221	41	Ni7	2	N i 7	
MOCHO	mhc	nose	1221	41	Cam	3	C a m	
JACALTEC	jai	nose	1221	41	Cam	3	C a m	
QANJOBAL_SANTA_EULALIA	kjb	nose	1221	41	Tam	3	T a m	
ACATECO_SAN_MIGUEL_ACATAN	knj	nose	1221	41	Tam	3	T a m	
IXIL_CHAJUL	ixj	nose	1221	41	xu7	4	x u 7	
AGUACATEC	agu	nose	1221	41	xu7	4	x u 7	
TECO_TECTITAN	ttc	nose	1221	41	"soq"""	6	"s o q"""	
MAM_NORTHERN	mam	nose	1221	41	tCana	7	t C a n a	
SIPAKAPENSE	qum	nose	1221	41	cam	5	c a m	
SACAPULTECO_SACAPULAS_CENTRO	quv	nose	1221	41	cam	5	c a m	
CENTRAL_QUICHE	quc	nose	1221	41	cam	5	c a m	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	nose	1221	41	can	5	c a n	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	nose	1221	41	cam	5	c a m	
POQOMCHI_WESTERN	pob	nose	1221	41	xu7	4	x u 7	
POCOMAM_EASTERN	poa	nose	1221	41	xu7	4	x u 7	
USPANTEKO	usp	nose	1221	41	cam	5	c a m	
EASTERN_KEKCHI_CAHABON	kek	nose	1221	41	ux	8	u x	
ZINACANTAN_TZOTZIL	tzz	nose	1221	41	ni7	2	n i 7	
TZELTAL_BACHAJON	tzb	nose	1221	41	ni7	2	n i 7	
CHOL_TUMBALA	ctu	nose	1221	41	ni7	2	n i 7	
CHONTAL_TABASCO	chf	nose	1221	41	ni7	2	n i 7	
CHORTI	caa	nose	1221	41	ni7	2	n i 7	
ITZAJ	itz	nose	1221	41	ni7	2	n i 7	
MOPAN	mop	nose	1221	41	ni7	2	n i 7	
MAYA_YUCATAN	yua	nose	1221	41	ni7	2	n i 7	
LACANDON	lac	nose	1221	41	ni7	2	n i 7	
HUASTEC	hva	mouth	674	42	wi7	1	w i 7	
CHICOMUCELTEC	cob	mouth	674	42	tukuwi7	1	t u k u w i 7	
TOJOLABAL	toj	mouth	674	42	ti7	2	t i 7	
CHUJ	cnm	mouth	674	42	ti7	2	t i 7	
MOCHO	mhc	mouth	674	42	ti7	2	t i 7	
JACALTEC	jai	mouth	674	42	ti	2	t i	
QANJOBAL_SANTA_EULALIA	kjb	mouth	674	42	ti7	2	t i 7	
ACATECO_SAN_MIGUEL_ACATAN	knj	mouth	674	42	ti7	2	t i 7	
IXIL_CHAJUL	ixj	mouth	674	42	ci7	2	c i 7	
AGUACATEC	agu	mouth	674	42	ci7	2	c i 7	
TECO_TECTITAN	ttc	mouth	674	42	ci7	2	c i 7	
MAM_NORTHERN	mam	mouth	674	42	ci7	2	c i 7	
SIPAKAPENSE	qum	mouth	674	42	Ci7	2	C i 7	
SACAPULTECO_SACAPULAS_CENTRO	quv	mouth	674	42	Ci7	2	C i 7	
CENTRAL_QUICHE	quc	mouth	674	42	Ci7	2	C i 7	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	mouth	674	42	Ci7	2	C i 7	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	mouth	674	42	Ci7ax	2	C i 7 a x	
POQOMCHI_WESTERN	pob	mouth	674	42	Ci7	2	C i 7	
POCOMAM_EASTERN	poa	mouth	674	42	Ci7	2	C i 7	
USPANTEKO	usp	mouth	674	42	ci7	2	c i 7	
EASTERN_KEKCHI_CAHABON	kek	mouth	674	42	eh	3	e h	
ZINACANTAN_TZOTZIL	tzz	mouth	674	42	eal	3	e a l	
TZELTAL_BACHAJON	tzb	mouth	674	42	eh	3	e h	
CHOL_TUMBALA	ctu	mouth	674	42	eh	3	e h	
CHONTAL_TABASCO	chf	mouth	674	42	ti7	2	t i 7	
CHORTI	caa	mouth	674	42	ti7	2	t i 7	
ITZAJ	itz	mouth	674	42	Ci7	2	C i 7	
MOPAN	mop	mouth	674	42	Ci7	2	C i 7	
MAYA_YUCATAN	yua	mouth	674	42	Ci7	2	C i 7	
LACANDON	lac	mouth	674	42	Ci7	2	C i 7	
HUASTEC	hva	tooth	1380	43	kamab	1	k a m a b	
CHICOMUCELTEC	cob	tooth	1380	43	kamaw	1	k a m a w	
TOJOLABAL	toj	tooth	1380	43	ex	2	e x	
MOCHO	mhc	tooth	1380	43	eh	2	e h	
QANJOBAL_SANTA_EULALIA	kjb	tooth	1380	43	e7	2	e 7	also: e
ACATECO_SAN_MIGUEL_ACATAN	knj	tooth	1380	43	e	2	e	
IXIL_CHAJUL	ixj	tooth	1380	43	eh	2	e h	
AGUACATEC	agu	tooth	1380	43	e7	2	e 7	
TECO_TECTITAN	ttc	tooth	1380	43	e7	2	e 7	
SIPAKAPENSE	qum	tooth	1380	43	ru ey	2	r u _ e y	
SACAPULTECO_SACAPULAS_CENTRO	quv	tooth	1380	43	wa ey	2	w a _ e y	
CENTRAL_QUICHE	quc	tooth	1380	43	ware	2	w a r e	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	tooth	1380	43	ey	2	e y	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	tooth	1380	43	eyax	2	e y a x	also: ey
POQOMCHI_WESTERN	pob	tooth	1380	43	ehis	2	e h i s	
POCOMAM_EASTERN	poa	tooth	1380	43	ieh	2	i e h	
USPANTEKO	usp	tooth	1380	43	e	2	e	
EASTERN_KEKCHI_CAHABON	kek	tooth	1380	43	ruh eh	2	r u h _ e h	
ZINACANTAN_TZOTZIL	tzz	tooth	1380	43	eal	2	e a l	also: tan
TZELTAL_BACHAJON	tzb	tooth	1380	43	ehal	2	e h a l	
CHOL_TUMBALA	ctu	tooth	1380	43	bak eh	2	b a k _ e h	
CHONTAL_TABASCO	chf	tooth	1380	43	eh	2	e h	
CHORTI	caa	tooth	1380	43	eh	2	e h	
ITZAJ	itz	tooth	1380	43	koh	3	k o h	
MOPAN	mop	tooth	1380	43	kox	3	k o x	
MAYA_YUCATAN	yua	tooth	1380	43	koh	3	k o h	
LACANDON	lac	tooth	1380	43	koh	3	k o h	
HUASTEC	hva	tongue	1205	44	"lek""ab"	1	"l e k"" a b"	
CHICOMUCELTEC	cob	tongue	1205	44	"lek""aw"	1	"l e k"" a w"	
TOJOLABAL	toj	tongue	1205	44	"ak"""	2	"a k"""	
CHUJ	cnm	tongue	1205	44	"ak"""	2	"a k"""	
MOCHO	mhc	tongue	1205	44	"aq"""	2	"a q"""	"also: lec"""
JACALTEC	jai	tongue	1205	44	aq	2	a q	
QANJOBAL_SANTA_EULALIA	kjb	tongue	1205	44	"aq"""	2	"a q"""	
ACATECO_SAN_MIGUEL_ACATAN	knj	tongue	1205	44	a7	2	a 7	
IXIL_CHAJUL	ixj	tongue	1205	44	"aq"""	2	"a q"""	
AGUACATEC	agu	tongue	1205	44	"aq"""	2	"a q"""	
TECO_TECTITAN	ttc	tongue	1205	44	"aq"""	2	"a q"""	
MAM_NORTHERN	mam	tongue	1205	44	"waq""e"	2	"w a q"" e"	
SIPAKAPENSE	qum	tongue	1205	44	"aq"""	2	"a q"""	
SACAPULTECO_SACAPULAS_CENTRO	quv	tongue	1205	44	"aq"""	2	"a q"""	
CENTRAL_QUICHE	quc	tongue	1205	44	"aq"""	2	"a q"""	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	tongue	1205	44	"aq"""	2	"a q"""	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	tongue	1205	44	"aq"""	2	"a q"""	
POQOMCHI_WESTERN	pob	tongue	1205	44	"aq"""	2	"a q"""	
POCOMAM_EASTERN	poa	tongue	1205	44	"aq"""	2	"a q"""	
USPANTEKO	usp	tongue	1205	44	"aq"""	2	"a q"""	
EASTERN_KEKCHI_CAHABON	kek	tongue	1205	44	"rux aq"""	2	"r u x _ a q"""	
ZINACANTAN_TZOTZIL	tzz	tongue	1205	44	"ok"""	2	"o k"""	
TZELTAL_BACHAJON	tzb	tongue	1205	44	"ak"""	2	"a k"""	
CHOL_TUMBALA	ctu	tongue	1205	44	"ak"""	2	"a k"""	
CHONTAL_TABASCO	chf	tongue	1205	44	"ak"""	2	"a k"""	
ITZAJ	itz	tongue	1205	44	"ak"""	2	"a k"""	
MOPAN	mop	tongue	1205	44	"ak"""	2	"a k"""	
MAYA_YUCATAN	yua	tongue	1205	44	"ak"""	2	"a k"""	
LACANDON	lac	tongue	1205	44	"ak"""	2	"a k"""	
HUASTEC	hva	claw	72	45	"icik"""	4	"i c i k"""	
CHICOMUCELTEC	cob	claw	72	45	"iCak"""	4	"i C a k"""	
TOJOLABAL	toj	claw	72	45	eCal	2	e C a l	
CHUJ	cnm	claw	72	45	eC	2	e C	
MOCHO	mhc	claw	72	45	"isk""aq"	3	"i s k"" a q"	
JACALTEC	jai	claw	72	45	yisqaxe	3	y i s q a x e	
QANJOBAL_SANTA_EULALIA	kjb	claw	72	45	"isq""aq"	3	"i s q"" a q"	
ACATECO_SAN_MIGUEL_ACATAN	knj	claw	72	45	"isq""ax"	3	"i s q"" a x"	
IXIL_CHAJUL	ixj	claw	72	45	"iSk""aq"	3	"i S k"" a q"	
AGUACATEC	agu	claw	72	45	"pak"""	5	"p a k"""	
TECO_TECTITAN	ttc	claw	72	45	"Sk""y~aq"	3	"S k""y~ a q"	
MAM_NORTHERN	mam	claw	72	45	"tSk""y~aq"	3	"t S k""y~ a q"	
SIPAKAPENSE	qum	claw	72	45	"Sk""y~aq"	3	"S k""y~ a q"	
SACAPULTECO_SACAPULAS_CENTRO	quv	claw	72	45	"iSk""aS"	3	"i S k"" a S"	
CENTRAL_QUICHE	quc	claw	72	45	"iSk""i3q"	3	"i S k"" i 3 q"	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	claw	72	45	"iSk""y~aq"	3	"i S k""y~ a q"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	claw	72	45	"iSk""aq"	3	"i S k"" a q"	
POQOMCHI_WESTERN	pob	claw	72	45	"iSk""aq"	3	"i S k"" a q"	
POCOMAM_EASTERN	poa	claw	72	45	"iSk""aq"	3	"i S k"" a q"	
USPANTEKO	usp	claw	72	45	"iS""eq"	3	"i S"" e q"	
EASTERN_KEKCHI_CAHABON	kek	claw	72	45	iSix	3	i S i x	
ZINACANTAN_TZOTZIL	tzz	claw	72	45	"iC""akil"	4	"i C"" a k i l"	
TZELTAL_BACHAJON	tzb	claw	72	45	"eC""ak"	4	"e C"" a k"	
CHONTAL_TABASCO	chf	claw	72	45	"iC""3k"	4	"i C"" 3 k"	
CHORTI	caa	claw	72	45	or uyok	6	o r _ u y o k	
ITZAJ	itz	claw	72	45	"iC""ak"	4	"i C"" a k"	
MOPAN	mop	claw	72	45	"iC""ak"	4	"i C"" a k"	
MAYA_YUCATAN	yua	claw	72	45	"iC""ak"	4	"i C"" a k"	
HUASTEC	hva	foot	1301	46	akan	1	a k a n	
CHICOMUCELTEC	cob	foot	1301	46	akan	1	a k a n	
TOJOLABAL	toj	foot	1301	46	okal	2	o k a l	
CHUJ	cnm	foot	1301	46	ok	2	o k	
MOCHO	mhc	foot	1301	46	oq	2	o q	
JACALTEC	jai	foot	1301	46	ox	2	o x	
QANJOBAL_SANTA_EULALIA	kjb	foot	1301	46	aqan	1	a q a n	
ACATECO_SAN_MIGUEL_ACATAN	knj	foot	1301	46	axan	1	a x a n	
IXIL_CHAJUL	ixj	foot	1301	46	oq	2	o q	
AGUACATEC	agu	foot	1301	46	q3n	1	q 3 n	
TECO_TECTITAN	ttc	foot	1301	46	oq	2	o q	
MAM_NORTHERN	mam	foot	1301	46	qqan	1	qq a n	
SIPAKAPENSE	qum	foot	1301	46	qan	1	q a n	
SACAPULTECO_SACAPULAS_CENTRO	quv	foot	1301	46	aqan	1	a q a n	
CENTRAL_QUICHE	quc	foot	1301	46	aq3n	1	a q 3 n	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	foot	1301	46	aqan	1	a q a n	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	foot	1301	46	ruSaq aqan	1	r u S a q _ a q a n	
POQOMCHI_WESTERN	pob	foot	1301	46	oq	2	o q	
POCOMAM_EASTERN	poa	foot	1301	46	tuq	3	t u q	
USPANTEKO	usp	foot	1301	46	aqan	1	a q a n	
EASTERN_KEKCHI_CAHABON	kek	foot	1301	46	oq	2	o q	
ZINACANTAN_TZOTZIL	tzz	foot	1301	46	okol	2	o k o l	
TZELTAL_BACHAJON	tzb	foot	1301	46	ok	2	o k	
CHOL_TUMBALA	ctu	foot	1301	46	ok	2	o k	
CHONTAL_TABASCO	chf	foot	1301	46	ok	2	o k	
CHORTI	caa	foot	1301	46	ok	2	o k	
ITZAJ	itz	foot	1301	46	ok	2	o k	also: Cun
MOPAN	mop	foot	1301	46	ok	2	o k	
MAYA_YUCATAN	yua	foot	1301	46	ok	2	o k	
LACANDON	lac	foot	1301	46	ok	2	o k	
HUASTEC	hva	knee	1371	47	kw~alal	7	kw~ a l a l	
CHICOMUCELTEC	cob	knee	1371	47	toloC	8	t o l o C	also: potonil
TOJOLABAL	toj	knee	1371	47	"Sixk""an"	9	"S i x k"" a n"	
CHUJ	cnm	knee	1371	47	xolm penek	10	x o l m _ p e n e k	
MOCHO	mhc	knee	1371	47	"wiC""i7"	1	"w i C"" i 7"	
JACALTEC	jai	knee	1371	47	"wic""i7"	1	"w i c"" i 7"	
QANJOBAL_SANTA_EULALIA	kjb	knee	1371	47	penek	2	p e n e k	
ACATECO_SAN_MIGUEL_ACATAN	knj	knee	1371	47	penek	2	p e n e k	
IXIL_CHAJUL	ixj	knee	1371	47	wi7 aqan	11	w i 7 _ a q a n	
AGUACATEC	agu	knee	1371	47	"C""ek"	3	"C"" e k"	
TECO_TECTITAN	ttc	knee	1371	47	"c""eky~"	3	"c"" e ky~"	
MAM_NORTHERN	mam	knee	1371	47	"nC""eky~e"	3	"n C"" e ky~ e"	
SIPAKAPENSE	qum	knee	1371	47	"C""ek"	3	"C"" e k"	
SACAPULTECO_SACAPULAS_CENTRO	quv	knee	1371	47	"wi7 C""ek"	12	"w i 7 _ C"" e k"	
CENTRAL_QUICHE	quc	knee	1371	47	"uxolom C""ekax"	13	"u x o l o m _ C"" e k a x"	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	knee	1371	47	"C""ek"	3	"C"" e k"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	knee	1371	47	"C""ekax"	3	"C"" e k a x"	
POQOMCHI_WESTERN	pob	knee	1371	47	"nahC""ek"	4	"n a h C"" e k"	
POCOMAM_EASTERN	poa	knee	1371	47	nah	4	n a h	"also: C""ek"
USPANTEKO	usp	knee	1371	47	"C""ek"	3	"C"" e k"	
EASTERN_KEKCHI_CAHABON	kek	knee	1371	47	"b""en aq"	14	"b"" e n _ a q"	
ZINACANTAN_TZOTZIL	tzz	knee	1371	47	holov akan	5	h o l o v _ a k a n	"also: k""uhav"
TZELTAL_BACHAJON	tzb	knee	1371	47	hol kakan	5	h o l _ k a k a n	
CHOL_TUMBALA	ctu	knee	1371	47	piS	6	p i S	
CHONTAL_TABASCO	chf	knee	1371	47	piS	6	p i S	also: p3mpiS
CHORTI	caa	knee	1371	47	piS	6	p i S	
ITZAJ	itz	knee	1371	47	Sontal	15	S o n t a l	
MOPAN	mop	knee	1371	47	piS	6	p i S	
MAYA_YUCATAN	yua	knee	1371	47	piS	6	p i S	
LACANDON	lac	knee	1371	47	piS	6	p i S	
HUASTEC	hva	hand	1277	48	"k""ubak"	1	"k"" u b a k"	
CHICOMUCELTEC	cob	hand	1277	48	"k""owak"	1	"k"" o w a k"	
TOJOLABAL	toj	hand	1277	48	"k""ab"""	2	"k"" a b"""	
CHUJ	cnm	hand	1277	48	"k""ab"	2	"k"" a b"	
MOCHO	mhc	hand	1277	48	"q""ab"	2	"q"" a b"	
JACALTEC	jai	hand	1277	48	"q""ab"	2	"q"" a b"	
QANJOBAL_SANTA_EULALIA	kjb	hand	1277	48	"q""ab"""	2	"q"" a b"""	
ACATECO_SAN_MIGUEL_ACATAN	knj	hand	1277	48	"q""ab"""	2	"q"" a b"""	
IXIL_CHAJUL	ixj	hand	1277	48	"q""ab"""	2	"q"" a b"""	
AGUACATEC	agu	hand	1277	48	"q""ab"	2	"q"" a b"	
TECO_TECTITAN	ttc	hand	1277	48	"q""ab"""	2	"q"" a b"""	
MAM_NORTHERN	mam	hand	1277	48	"nq""abe"	2	"n q"" a b e"	
SIPAKAPENSE	qum	hand	1277	48	"q""ab"""	2	"q"" a b"""	
SACAPULTECO_SACAPULAS_CENTRO	quv	hand	1277	48	"q""ab"""	2	"q"" a b"""	
CENTRAL_QUICHE	quc	hand	1277	48	"q""3b"""	2	"q"" 3 b"""	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	hand	1277	48	"q""a7"	2	"q"" a 7"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	hand	1277	48	"q""a7"	2	"q"" a 7"	"also: q""ab""ax"
POQOMCHI_WESTERN	pob	hand	1277	48	"q""ab"""	2	"q"" a b"""	
POCOMAM_EASTERN	poa	hand	1277	48	"q""am"""	2	"q"" a m"""	
USPANTEKO	usp	hand	1277	48	"q""ab"""	2	"q"" a b"""	
EASTERN_KEKCHI_CAHABON	kek	hand	1277	48	"uq"""	3	"u q"""	
ZINACANTAN_TZOTZIL	tzz	hand	1277	48	"k""abal"	2	"k"" a b a l"	"also: k""obol"
TZELTAL_BACHAJON	tzb	hand	1277	48	"k""ab"	2	"k"" a b"	
CHOL_TUMBALA	ctu	hand	1277	48	"k""3b"	2	"k"" 3 b"	
CHONTAL_TABASCO	chf	hand	1277	48	"k""3b"	2	"k"" 3 b"	
CHORTI	caa	hand	1277	48	"k""ap"	2	"k"" a p"	
ITZAJ	itz	hand	1277	48	"k""ab"	2	"k"" a b"	also: k37
MOPAN	mop	hand	1277	48	"k""37"	2	"k"" 3 7"	
MAYA_YUCATAN	yua	hand	1277	48	"k""ab"""	2	"k"" a b"""	
LACANDON	lac	hand	1277	48	"k""3b"	2	"k"" 3 b"	
HUASTEC	hva	belly	1251	49	ebom	5	e b o m	
CHICOMUCELTEC	cob	belly	1251	49	tukul	6	t u k u l	
TOJOLABAL	toj	belly	1251	49	lukum	7	l u k u m	also: pax
CHUJ	cnm	belly	1251	49	"k""oxol"	1	"k"" o x o l"	
MOCHO	mhc	belly	1251	49	"k""u7ul"	1	"k"" u 7 u l"	
JACALTEC	jai	belly	1251	49	"k""ul"	1	"k"" u l"	
QANJOBAL_SANTA_EULALIA	kjb	belly	1251	49	"k""ul"	1	"k"" u l"	
ACATECO_SAN_MIGUEL_ACATAN	knj	belly	1251	49	"k""ul"	1	"k"" u l"	
IXIL_CHAJUL	ixj	belly	1251	49	ul	8	u l	
AGUACATEC	agu	belly	1251	49	"k""ul"	1	"k"" u l"	
TECO_TECTITAN	ttc	belly	1251	49	"k""ux"	2	"k"" u x"	
MAM_NORTHERN	mam	belly	1251	49	"tk""ux"	2	"t k"" u x"	
SIPAKAPENSE	qum	belly	1251	49	son	9	s o n	
SACAPULTECO_SACAPULAS_CENTRO	quv	belly	1251	49	"k""oS"	10	"k"" o S"	
CENTRAL_QUICHE	quc	belly	1251	49	pam	3	p a m	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	belly	1251	49	pam	3	p a m	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	belly	1251	49	pan	3	p a n	
POQOMCHI_WESTERN	pob	belly	1251	49	pam	3	p a m	
POCOMAM_EASTERN	poa	belly	1251	49	pam	3	p a m	
USPANTEKO	usp	belly	1251	49	"C""ol"	11	"C"" o l"	
EASTERN_KEKCHI_CAHABON	kek	belly	1251	49	sa7	12	s a 7	
ZINACANTAN_TZOTZIL	tzz	belly	1251	49	cukut	13	c u k u t	
TZELTAL_BACHAJON	tzb	belly	1251	49	"C""ut Cambalam"	14	"C"" u t _ C a m b a l a m"	
CHONTAL_TABASCO	chf	belly	1251	49	"n3k"""	4	"n 3 k"""	
CHORTI	caa	belly	1251	49	nak	4	n a k	
ITZAJ	itz	belly	1251	49	"n3k"""	4	"n 3 k"""	
MOPAN	mop	belly	1251	49	"n3k"""	4	"n 3 k"""	
MAYA_YUCATAN	yua	belly	1251	49	"nak"""	4	"n a k"""	
LACANDON	lac	belly	1251	49	"n3k"""	4	"n 3 k"""	also: Cuk
HUASTEC	hva	neck	1333	50	"nuk""lek"	1	"n u k"" l e k"	
CHICOMUCELTEC	cob	neck	1333	50	"nuk"""	1	"n u k"""	
TOJOLABAL	toj	neck	1333	50	"nuk"""	1	"n u k"""	
CHUJ	cnm	neck	1333	50	xax	4	x a x	
MOCHO	mhc	neck	1333	50	"nuq"""	1	"n u q"""	
JACALTEC	jai	neck	1333	50	nuq	1	n u q	
QANJOBAL_SANTA_EULALIA	kjb	neck	1333	50	"nuq"""	1	"n u q"""	
ACATECO_SAN_MIGUEL_ACATAN	knj	neck	1333	50	nu7	1	n u 7	
IXIL_CHAJUL	ixj	neck	1333	50	qul	2	q u l	
AGUACATEC	agu	neck	1333	50	qul	2	q u l	
TECO_TECTITAN	ttc	neck	1333	50	alq	3	a l q	
MAM_NORTHERN	mam	neck	1333	50	qul	2	q u l	
SIPAKAPENSE	qum	neck	1333	50	qul	2	q u l	
SACAPULTECO_SACAPULAS_CENTRO	quv	neck	1333	50	paqul	2	p a q u l	
CENTRAL_QUICHE	quc	neck	1333	50	qul	2	q u l	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	neck	1333	50	qul	2	q u l	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	neck	1333	50	qul	2	q u l	
POQOMCHI_WESTERN	pob	neck	1333	50	alaq	3	a l a q	
POCOMAM_EASTERN	poa	neck	1333	50	"alaq"""	3	"a l a q"""	
USPANTEKO	usp	neck	1333	50	qul	2	q u l	
EASTERN_KEKCHI_CAHABON	kek	neck	1333	50	xax	4	x a x	
ZINACANTAN_TZOTZIL	tzz	neck	1333	50	"nuk""il"	1	"n u k"" i l"	
TZELTAL_BACHAJON	tzb	neck	1333	50	"tenuk"""	1	"t e n u k"""	
CHONTAL_TABASCO	chf	neck	1333	50	"luk""ub"	6	"l u k"" u b"	"also: p""iSte7"
CHORTI	caa	neck	1333	50	nuk	1	n u k	
ITZAJ	itz	neck	1333	50	kal	5	k a l	
MOPAN	mop	neck	1333	50	kal	5	k a l	
MAYA_YUCATAN	yua	neck	1333	50	kal	5	k a l	
LACANDON	lac	neck	1333	50	kar	5	k a r	
HUASTEC	hva	breasts	1402	51	imil	1	i m i l	
CHICOMUCELTEC	cob	breasts	1402	51	im	1	i m	
TOJOLABAL	toj	breasts	1402	51	miS	5	m i S	
CHUJ	cnm	breasts	1402	51	im	1	i m	
MOCHO	mhc	breasts	1402	51	im	1	i m	
JACALTEC	jai	breasts	1402	51	im	1	i m	
QANJOBAL_SANTA_EULALIA	kjb	breasts	1402	51	im	1	i m	
ACATECO_SAN_MIGUEL_ACATAN	knj	breasts	1402	51	im	1	i m	
IXIL_CHAJUL	ixj	breasts	1402	51	"C""u7"	6	"C"" u 7"	
AGUACATEC	agu	breasts	1402	51	im	1	i m	
TECO_TECTITAN	ttc	breasts	1402	51	im	1	i m	
MAM_NORTHERN	mam	breasts	1402	51	ke7imx	7	k e 7 i m x	
SIPAKAPENSE	qum	breasts	1402	51	im	1	i m	
SACAPULTECO_SACAPULAS_CENTRO	quv	breasts	1402	51	tu7	2	t u 7	
CENTRAL_QUICHE	quc	breasts	1402	51	tu7	2	t u 7	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	breasts	1402	51	"c""um"	3	"c"" u m"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	breasts	1402	51	"c""um"	3	"c"" u m"	"also: c""umax"
POQOMCHI_WESTERN	pob	breasts	1402	51	"C""uC"""	4	"C"" u C"""	
POCOMAM_EASTERN	poa	breasts	1402	51	"C""uC"""	4	"C"" u C"""	
USPANTEKO	usp	breasts	1402	51	tu7	2	t u 7	
EASTERN_KEKCHI_CAHABON	kek	breasts	1402	51	tu7	2	t u 7	
ZINACANTAN_TZOTZIL	tzz	breasts	1402	51	Cu7il	2	C u 7 i l	
TZELTAL_BACHAJON	tzb	breasts	1402	51	Cu7	2	C u 7	
CHOL_TUMBALA	ctu	breasts	1402	51	Cu7	2	C u 7	also: tan
CHONTAL_TABASCO	chf	breasts	1402	51	Cu7	2	C u 7	
CHORTI	caa	breasts	1402	51	uCu7	2	u C u 7	
