language	iso_code	concept	global_id	local_id	asjp	cogid	tokens	notes
MON	mnw	dry	1398	99	s3mkah	4	s 3 m k a h	
NYAKUR	cbn	dry	1398	99	C3kas	4	C 3 k a s	
KHMER	khm	dry	1398	99	sNu3t	5	s N u 3 t	
KUI_THAILAND	kdt	dry	1398	99	s7at	6	s 7 a t	
SEMAI	sea	dry	1398	99	hoC	7	h o C	
WA	wbm	dry	1398	99	kroh	2	k r o h	
KHMU	kjg	dry	1398	99	ras	2	r a s	
KHASI	kha	dry	1398	99	rikh~iaN	8	r i kh~ i a N	
MUNDARI	unr	dry	1398	99	roro	2	r o r o	
JEH	jeh	name	1405	100	t3li7	1	t 3 l i 7	
CHRAU	crw	name	1405	100	sa7	2	s a 7	
VIETNAMESE	vie	name	1405	100	ten	3	t e n	
KHMER	khm	name	1405	100	Zh~3maoh	4	Zh~ 3 m a o h	
KUI_THAILAND	kdt	name	1405	100	m3h	4	m 3 h	
SEMAI	sea	name	1405	100	muh	4	m u h	
WA	wbm	name	1405	100	ka37	5	k a 3 7	
KHASI	kha	name	1405	100	kirteN	3	k i r t e N	
MUNDARI	unr	name	1405	100	nutum	7	n u t u m	also: num
